"site_name","date","year","month","day","doy","temp"
"BARROW",2005-10-20,2005,10,20,"293",-5.2
"BARROW",2005-10-21,2005,10,21,"294",-1.8
"BARROW",2005-10-22,2005,10,22,"295",-2.3
"BARROW",2005-10-23,2005,10,23,"296",-2
"BARROW",2005-10-24,2005,10,24,"297",-4.6
"BARROW",2005-10-25,2005,10,25,"298",-6.4
"BARROW",2005-10-26,2005,10,26,"299",-8.4
"BARROW",2005-10-27,2005,10,27,"300",-10.5
"BARROW",2005-10-28,2005,10,28,"301",-9.4
"BARROW",2005-10-29,2005,10,29,"302",-10
"BARROW",2005-10-30,2005,10,30,"303",-11.4
"BARROW",2005-10-31,2005,10,31,"304",-13.9
"BARROW",2005-11-01,2005,11,1,"305",-15.5
"BARROW",2005-11-02,2005,11,2,"306",-14.4
"BARROW",2005-11-03,2005,11,3,"307",-15.6
"BARROW",2005-11-04,2005,11,4,"308",-19.3
"BARROW",2005-11-05,2005,11,5,"309",-19.1
"BARROW",2005-11-06,2005,11,6,"310",-20.9
"BARROW",2005-11-07,2005,11,7,"311",-22.8
"BARROW",2005-11-08,2005,11,8,"312",-20.8
"BARROW",2005-11-09,2005,11,9,"313",-16.9
"BARROW",2005-11-10,2005,11,10,"314",-16
"BARROW",2005-11-11,2005,11,11,"315",NA
"BARROW",2005-11-12,2005,11,12,"316",NA
"BARROW",2005-11-13,2005,11,13,"317",-15.2
"BARROW",2005-11-14,2005,11,14,"318",-13
"BARROW",2005-11-15,2005,11,15,"319",-17.2
"BARROW",2005-11-16,2005,11,16,"320",-24.8
"BARROW",2005-11-17,2005,11,17,"321",-19.4
"BARROW",2005-11-18,2005,11,18,"322",-22.6
"BARROW",2005-11-19,2005,11,19,"323",-27.8
"BARROW",2005-11-20,2005,11,20,"324",-28.8
"BARROW",2005-11-21,2005,11,21,"325",-27.3
"BARROW",2005-11-22,2005,11,22,"326",-22.6
"BARROW",2005-11-23,2005,11,23,"327",-20
"BARROW",2005-11-24,2005,11,24,"328",-18
"BARROW",2005-11-25,2005,11,25,"329",-20.8
"BARROW",2005-11-26,2005,11,26,"330",-16.2
"BARROW",2005-11-27,2005,11,27,"331",-13.6
"BARROW",2005-11-28,2005,11,28,"332",-15.7
"BARROW",2005-11-29,2005,11,29,"333",-18.3
"BARROW",2005-11-30,2005,11,30,"334",-19.8
"BARROW",2005-12-01,2005,12,1,"335",-23.3
"BARROW",2005-12-02,2005,12,2,"336",-21.9
"BARROW",2005-12-03,2005,12,3,"337",-18.6
"BARROW",2005-12-04,2005,12,4,"338",-22
"BARROW",2005-12-05,2005,12,5,"339",-20.4
"BARROW",2005-12-06,2005,12,6,"340",-23.8
"BARROW",2005-12-07,2005,12,7,"341",-23.3
"BARROW",2005-12-08,2005,12,8,"342",-20.4
"BARROW",2005-12-09,2005,12,9,"343",-19.9
"BARROW",2005-12-10,2005,12,10,"344",-15.3
"BARROW",2005-12-11,2005,12,11,"345",-21.1
"BARROW",2005-12-12,2005,12,12,"346",-24.6
"BARROW",2005-12-13,2005,12,13,"347",-24.2
"BARROW",2005-12-14,2005,12,14,"348",-22.4
"BARROW",2005-12-15,2005,12,15,"349",-19.9
"BARROW",2005-12-16,2005,12,16,"350",-22.4
"BARROW",2005-12-17,2005,12,17,"351",-18.3
"BARROW",2005-12-18,2005,12,18,"352",-14.8
"BARROW",2005-12-19,2005,12,19,"353",-14.3
"BARROW",2005-12-20,2005,12,20,"354",-21.9
"BARROW",2005-12-21,2005,12,21,"355",-24.1
"BARROW",2005-12-22,2005,12,22,"356",-26.2
"BARROW",2005-12-23,2005,12,23,"357",-28.9
"BARROW",2005-12-24,2005,12,24,"358",-19.5
"BARROW",2005-12-25,2005,12,25,"359",-16.2
"BARROW",2005-12-26,2005,12,26,"360",-18.4
"BARROW",2005-12-27,2005,12,27,"361",-21
"BARROW",2005-12-28,2005,12,28,"362",-15.8
"BARROW",2005-12-29,2005,12,29,"363",-15.3
"BARROW",2005-12-30,2005,12,30,"364",-16.9
"BARROW",2005-12-31,2005,12,31,"365",-14.3
"BARROW",2006-01-01,2006,1,1,"001",-17
"BARROW",2006-01-02,2006,1,2,"002",-17.7
"BARROW",2006-01-03,2006,1,3,"003",-21.8
"BARROW",2006-01-04,2006,1,4,"004",-28
"BARROW",2006-01-05,2006,1,5,"005",-24.2
"BARROW",2006-01-06,2006,1,6,"006",-24.7
"BARROW",2006-01-07,2006,1,7,"007",-26.6
"BARROW",2006-01-08,2006,1,8,"008",-29.2
"BARROW",2006-01-09,2006,1,9,"009",-22.2
"BARROW",2006-01-10,2006,1,10,"010",-20.5
"BARROW",2006-01-11,2006,1,11,"011",-21.7
"BARROW",2006-01-12,2006,1,12,"012",-20.8
"BARROW",2006-01-13,2006,1,13,"013",-18.7
"BARROW",2006-01-14,2006,1,14,"014",-20.9
"BARROW",2006-01-15,2006,1,15,"015",-23
"BARROW",2006-01-16,2006,1,16,"016",-22.1
"BARROW",2006-01-17,2006,1,17,"017",-15.8
"BARROW",2006-01-18,2006,1,18,"018",-18
"BARROW",2006-01-19,2006,1,19,"019",NA
"BARROW",2006-01-20,2006,1,20,"020",-26.6
"BARROW",2006-01-21,2006,1,21,"021",-33.8
"BARROW",2006-01-22,2006,1,22,"022",-25.1
"BARROW",2006-01-23,2006,1,23,"023",-21.1
"BARROW",2006-01-24,2006,1,24,"024",-28.3
"BARROW",2006-01-25,2006,1,25,"025",-30.6
"BARROW",2006-01-26,2006,1,26,"026",-35
"BARROW",2006-01-27,2006,1,27,"027",-28
"BARROW",2006-01-28,2006,1,28,"028",-17.4
"BARROW",2006-01-29,2006,1,29,"029",-19
"BARROW",2006-01-30,2006,1,30,"030",-32.9
"BARROW",2006-01-31,2006,1,31,"031",-37.7
"BARROW",2006-02-01,2006,2,1,"032",-37.2
"BARROW",2006-02-02,2006,2,2,"033",-36.4
"BARROW",2006-02-03,2006,2,3,"034",NA
"BARROW",2006-02-04,2006,2,4,"035",-38.6
"BARROW",2006-02-05,2006,2,5,"036",-35.1
"BARROW",2006-02-06,2006,2,6,"037",-27.1
"BARROW",2006-02-07,2006,2,7,"038",NA
"BARROW",2006-02-08,2006,2,8,"039",-19.7
"BARROW",2006-02-09,2006,2,9,"040",-26.3
"BARROW",2006-02-10,2006,2,10,"041",-28.3
"BARROW",2006-02-11,2006,2,11,"042",-21.1
"BARROW",2006-02-12,2006,2,12,"043",-16.3
"BARROW",2006-02-13,2006,2,13,"044",-15.4
"BARROW",2006-02-14,2006,2,14,"045",-17.2
"BARROW",2006-02-15,2006,2,15,"046",-3
"BARROW",2006-02-16,2006,2,16,"047",-4.2
"BARROW",2006-02-17,2006,2,17,"048",-10.7
"BARROW",2006-02-18,2006,2,18,"049",-14.4
"BARROW",2006-02-19,2006,2,19,"050",-6.2
"BARROW",2006-02-20,2006,2,20,"051",NA
"BARROW",2006-02-21,2006,2,21,"052",NA
"BARROW",2006-02-22,2006,2,22,"053",NA
"BARROW",2006-02-23,2006,2,23,"054",-27.9
"BARROW",2006-02-24,2006,2,24,"055",-32.9
"BARROW",2006-02-25,2006,2,25,"056",-23.9
"BARROW",2006-02-26,2006,2,26,"057",-20
"BARROW",2006-02-27,2006,2,27,"058",-27.8
"BARROW",2006-02-28,2006,2,28,"059",NA
"BARROW",2006-03-01,2006,3,1,"060",-39.9
"BARROW",2006-03-02,2006,3,2,"061",-33.8
"BARROW",2006-03-03,2006,3,3,"062",-27.1
"BARROW",2006-03-04,2006,3,4,"063",-22.3
"BARROW",2006-03-05,2006,3,5,"064",-26.2
"BARROW",2006-03-06,2006,3,6,"065",-23.9
"BARROW",2006-03-07,2006,3,7,"066",-21.8
"BARROW",2006-03-08,2006,3,8,"067",-28.1
"BARROW",2006-03-09,2006,3,9,"068",-36.3
"BARROW",2006-03-10,2006,3,10,"069",-37.6
"BARROW",2006-03-11,2006,3,11,"070",-39.8
"BARROW",2006-03-12,2006,3,12,"071",-34.3
"BARROW",2006-03-13,2006,3,13,"072",-28.3
"BARROW",2006-03-14,2006,3,14,"073",-24.7
"BARROW",2006-03-15,2006,3,15,"074",-24
"BARROW",2006-03-16,2006,3,16,"075",-24.5
"BARROW",2006-03-17,2006,3,17,"076",-23.1
"BARROW",2006-03-18,2006,3,18,"077",-23.7
"BARROW",2006-03-19,2006,3,19,"078",-22.3
"BARROW",2006-03-20,2006,3,20,"079",-23.4
"BARROW",2006-03-21,2006,3,21,"080",-22.9
"BARROW",2006-03-22,2006,3,22,"081",-23.8
"BARROW",2006-03-23,2006,3,23,"082",-26.6
"BARROW",2006-03-24,2006,3,24,"083",-28.1
"BARROW",2006-03-25,2006,3,25,"084",-28.6
"BARROW",2006-03-26,2006,3,26,"085",-29
"BARROW",2006-03-27,2006,3,27,"086",-31.2
"BARROW",2006-03-28,2006,3,28,"087",-28.2
"BARROW",2006-03-29,2006,3,29,"088",-30.4
"BARROW",2006-03-30,2006,3,30,"089",-30.3
"BARROW",2006-03-31,2006,3,31,"090",-29.2
"BARROW",2006-04-01,2006,4,1,"091",-22.4
"BARROW",2006-04-02,2006,4,2,"092",-18
"BARROW",2006-04-03,2006,4,3,"093",-21.1
"BARROW",2006-04-04,2006,4,4,"094",-25.9
"BARROW",2006-04-05,2006,4,5,"095",-25
"BARROW",2006-04-06,2006,4,6,"096",-24.9
"BARROW",2006-04-07,2006,4,7,"097",-27.6
"BARROW",2006-04-08,2006,4,8,"098",-26.6
"BARROW",2006-04-09,2006,4,9,"099",-21.3
"BARROW",2006-04-10,2006,4,10,"100",-21.9
"BARROW",2006-04-11,2006,4,11,"101",-22.1
"BARROW",2006-04-12,2006,4,12,"102",-21.3
"BARROW",2006-04-13,2006,4,13,"103",-23.5
"BARROW",2006-04-14,2006,4,14,"104",-18.1
"BARROW",2006-04-15,2006,4,15,"105",-18.5
"BARROW",2006-04-16,2006,4,16,"106",-19.1
"BARROW",2006-04-17,2006,4,17,"107",-18.6
"BARROW",2006-04-18,2006,4,18,"108",-20.2
"BARROW",2006-04-19,2006,4,19,"109",-27.4
"BARROW",2006-04-20,2006,4,20,"110",-27.2
"BARROW",2006-04-21,2006,4,21,"111",-24
"BARROW",2006-04-22,2006,4,22,"112",-23.3
"BARROW",2006-04-23,2006,4,23,"113",-19.5
"BARROW",2006-04-24,2006,4,24,"114",-19.3
"BARROW",2006-04-25,2006,4,25,"115",-11.7
"BARROW",2006-04-26,2006,4,26,"116",-12.5
"BARROW",2006-04-27,2006,4,27,"117",-16.9
"BARROW",2006-04-28,2006,4,28,"118",-15.6
"BARROW",2006-04-29,2006,4,29,"119",-13.4
"BARROW",2006-04-30,2006,4,30,"120",-14.6
"BARROW",2006-05-01,2006,5,1,"121",-13.6
"BARROW",2006-05-02,2006,5,2,"122",-12.9
"BARROW",2006-05-03,2006,5,3,"123",-14.7
"BARROW",2006-05-04,2006,5,4,"124",-13.7
"BARROW",2006-05-05,2006,5,5,"125",-13.2
"BARROW",2006-05-06,2006,5,6,"126",-11.8
"BARROW",2006-05-07,2006,5,7,"127",-10.7
"BARROW",2006-05-08,2006,5,8,"128",-8.7
"BARROW",2006-05-09,2006,5,9,"129",-5.8
"BARROW",2006-05-10,2006,5,10,"130",-4.9
"BARROW",2006-05-11,2006,5,11,"131",-5
"BARROW",2006-05-12,2006,5,12,"132",-4.7
"BARROW",2006-05-13,2006,5,13,"133",NA
"BARROW",2006-05-14,2006,5,14,"134",NA
"BARROW",2006-05-15,2006,5,15,"135",-0.1
"BARROW",2006-05-16,2006,5,16,"136",-1.9
"BARROW",2006-05-17,2006,5,17,"137",-1.9
"BARROW",2006-05-18,2006,5,18,"138",-3.9
"BARROW",2006-05-19,2006,5,19,"139",-3.6
"BARROW",2006-05-20,2006,5,20,"140",-2.9
"BARROW",2006-05-21,2006,5,21,"141",-2.8
"BARROW",2006-05-22,2006,5,22,"142",-1.9
"BARROW",2006-05-23,2006,5,23,"143",-2.5
"BARROW",2006-05-24,2006,5,24,"144",-1.1
"BARROW",2006-05-25,2006,5,25,"145",0.8
"BARROW",2006-05-26,2006,5,26,"146",0.1
"BARROW",2006-05-27,2006,5,27,"147",-1.3
"BARROW",2006-05-28,2006,5,28,"148",0
"BARROW",2006-05-29,2006,5,29,"149",-0.9
"BARROW",2006-05-30,2006,5,30,"150",-3.2
"BARROW",2006-05-31,2006,5,31,"151",-1.2
"BARROW",2006-06-01,2006,6,1,"152",-3.8
"BARROW",2006-06-02,2006,6,2,"153",-3.2
"BARROW",2006-06-03,2006,6,3,"154",-5.3
"BARROW",2006-06-04,2006,6,4,"155",-4.4
"BARROW",2006-06-05,2006,6,5,"156",-2.2
"BARROW",2006-06-06,2006,6,6,"157",0.5
"BARROW",2006-06-07,2006,6,7,"158",0.5
"BARROW",2006-06-08,2006,6,8,"159",0.6
"BARROW",2006-06-09,2006,6,9,"160",2.1
"BARROW",2006-06-10,2006,6,10,"161",1.8
"BARROW",2006-06-11,2006,6,11,"162",4.6
"BARROW",2006-06-12,2006,6,12,"163",0
"BARROW",2006-06-13,2006,6,13,"164",3
"BARROW",2006-06-14,2006,6,14,"165",2.7
"BARROW",2006-06-15,2006,6,15,"166",-0.2
"BARROW",2006-06-16,2006,6,16,"167",-0.5
"BARROW",2006-06-17,2006,6,17,"168",0.1
"BARROW",2006-06-18,2006,6,18,"169",1
"BARROW",2006-06-19,2006,6,19,"170",1.6
"BARROW",2006-06-20,2006,6,20,"171",0.9
"BARROW",2006-06-21,2006,6,21,"172",3.6
"BARROW",2006-06-22,2006,6,22,"173",3
"BARROW",2006-06-23,2006,6,23,"174",0.5
"BARROW",2006-06-24,2006,6,24,"175",5.3
"BARROW",2006-06-25,2006,6,25,"176",9.5
"BARROW",2006-06-26,2006,6,26,"177",4.7
"BARROW",2006-06-27,2006,6,27,"178",3.4
"BARROW",2006-06-28,2006,6,28,"179",5.1
"BARROW",2006-06-29,2006,6,29,"180",6.8
"BARROW",2006-06-30,2006,6,30,"181",8.8
"BARROW",2006-07-01,2006,7,1,"182",1.4
"BARROW",2006-07-02,2006,7,2,"183",0
"BARROW",2006-07-03,2006,7,3,"184",-0.1
"BARROW",2006-07-04,2006,7,4,"185",0.7
"BARROW",2006-07-05,2006,7,5,"186",-0.1
"BARROW",2006-07-06,2006,7,6,"187",-1.1
"BARROW",2006-07-07,2006,7,7,"188",-0.1
"BARROW",2006-07-08,2006,7,8,"189",NA
"BARROW",2006-07-09,2006,7,9,"190",NA
"BARROW",2006-07-10,2006,7,10,"191",2.3
"BARROW",2006-07-11,2006,7,11,"192",3.4
"BARROW",2006-07-12,2006,7,12,"193",2.4
"BARROW",2006-07-13,2006,7,13,"194",1.6
"BARROW",2006-07-14,2006,7,14,"195",1.4
"BARROW",2006-07-15,2006,7,15,"196",4
"BARROW",2006-07-16,2006,7,16,"197",5.6
"BARROW",2006-07-17,2006,7,17,"198",1.6
"BARROW",2006-07-18,2006,7,18,"199",7.1
"BARROW",2006-07-19,2006,7,19,"200",3.2
"BARROW",2006-07-20,2006,7,20,"201",0.3
"BARROW",2006-07-21,2006,7,21,"202",0.4
"BARROW",2006-07-22,2006,7,22,"203",0.3
"BARROW",2006-07-23,2006,7,23,"204",4.5
"BARROW",2006-07-24,2006,7,24,"205",5
"BARROW",2006-07-25,2006,7,25,"206",4.9
"BARROW",2006-07-26,2006,7,26,"207",3.7
"BARROW",2006-07-27,2006,7,27,"208",9.4
"BARROW",2006-07-28,2006,7,28,"209",8.4
"BARROW",2006-07-29,2006,7,29,"210",5.5
"BARROW",2006-07-30,2006,7,30,"211",5.4
"BARROW",2006-07-31,2006,7,31,"212",4.5
"BARROW",2006-08-01,2006,8,1,"213",2.2
"BARROW",2006-08-02,2006,8,2,"214",2.4
"BARROW",2006-08-03,2006,8,3,"215",4
"BARROW",2006-08-04,2006,8,4,"216",3.5
"BARROW",2006-08-05,2006,8,5,"217",3.7
"BARROW",2006-08-06,2006,8,6,"218",3.7
"BARROW",2006-08-07,2006,8,7,"219",6.7
"BARROW",2006-08-08,2006,8,8,"220",1.9
"BARROW",2006-08-09,2006,8,9,"221",4.2
"BARROW",2006-08-10,2006,8,10,"222",8
"BARROW",2006-08-11,2006,8,11,"223",0.3
"BARROW",2006-08-12,2006,8,12,"224",0.1
"BARROW",2006-08-13,2006,8,13,"225",0.2
"BARROW",2006-08-14,2006,8,14,"226",1.6
"BARROW",2006-08-15,2006,8,15,"227",4.2
"BARROW",2006-08-16,2006,8,16,"228",-0.3
"BARROW",2006-08-17,2006,8,17,"229",-0.2
"BARROW",2006-08-18,2006,8,18,"230",NA
"BARROW",2006-08-19,2006,8,19,"231",-0.3
"BARROW",2006-08-20,2006,8,20,"232",1.3
"BARROW",2006-08-21,2006,8,21,"233",1.3
"BARROW",2006-08-22,2006,8,22,"234",1.4
"BARROW",2006-08-23,2006,8,23,"235",1.7
"BARROW",2006-08-24,2006,8,24,"236",1.4
"BARROW",2006-08-25,2006,8,25,"237",-1
"BARROW",2006-08-26,2006,8,26,"238",-1
"BARROW",2006-08-27,2006,8,27,"239",0.4
"BARROW",2006-08-28,2006,8,28,"240",0.3
"BARROW",2006-08-29,2006,8,29,"241",NA
"BARROW",2006-08-30,2006,8,30,"242",0.2
"BARROW",2006-08-31,2006,8,31,"243",-0.2
"BARROW",2006-09-01,2006,9,1,"244",0.7
"BARROW",2006-09-02,2006,9,2,"245",1.1
"BARROW",2006-09-03,2006,9,3,"246",2.2
"BARROW",2006-09-04,2006,9,4,"247",6.6
"BARROW",2006-09-05,2006,9,5,"248",7.8
"BARROW",2006-09-06,2006,9,6,"249",7.2
"BARROW",2006-09-07,2006,9,7,"250",3.2
"BARROW",2006-09-08,2006,9,8,"251",0.4
"BARROW",2006-09-09,2006,9,9,"252",0.3
"BARROW",2006-09-10,2006,9,10,"253",-0.1
"BARROW",2006-09-11,2006,9,11,"254",-0.2
"BARROW",2006-09-12,2006,9,12,"255",2.3
"BARROW",2006-09-13,2006,9,13,"256",8.8
"BARROW",2006-09-14,2006,9,14,"257",7.3
"BARROW",2006-09-15,2006,9,15,"258",6
"BARROW",2006-09-16,2006,9,16,"259",2.6
"BARROW",2006-09-17,2006,9,17,"260",0.8
"BARROW",2006-09-18,2006,9,18,"261",1.3
"BARROW",2006-09-19,2006,9,19,"262",2.6
"BARROW",2006-09-20,2006,9,20,"263",0
"BARROW",2006-09-21,2006,9,21,"264",-1.5
"BARROW",2006-09-22,2006,9,22,"265",-1.3
"BARROW",2006-09-23,2006,9,23,"266",NA
"BARROW",2006-09-24,2006,9,24,"267",NA
"BARROW",2006-09-25,2006,9,25,"268",NA
"BARROW",2006-09-26,2006,9,26,"269",NA
"BARROW",2006-09-27,2006,9,27,"270",NA
"BARROW",2006-09-28,2006,9,28,"271",0.5
"BARROW",2006-09-29,2006,9,29,"272",-1.4
"BARROW",2006-09-30,2006,9,30,"273",-1.9
"BARROW",2006-10-01,2006,10,1,"274",-0.3
"BARROW",2006-10-02,2006,10,2,"275",-0.4
"BARROW",2006-10-03,2006,10,3,"276",-0.7
"BARROW",2006-10-04,2006,10,4,"277",-0.6
"BARROW",2006-10-05,2006,10,5,"278",-0.6
"BARROW",2006-10-06,2006,10,6,"279",-0.9
"BARROW",2006-10-07,2006,10,7,"280",-2.1
"BARROW",2006-10-08,2006,10,8,"281",-2.6
"BARROW",2006-10-09,2006,10,9,"282",-2.6
"BARROW",2006-10-10,2006,10,10,"283",0.4
"BARROW",2006-10-11,2006,10,11,"284",-1
"BARROW",2006-10-12,2006,10,12,"285",-1.4
"BARROW",2006-10-13,2006,10,13,"286",-3.7
"BARROW",2006-10-14,2006,10,14,"287",-3.1
"BARROW",2006-10-15,2006,10,15,"288",-3.6
"BARROW",2006-10-16,2006,10,16,"289",-2.6
"BARROW",2006-10-17,2006,10,17,"290",-2.5
"BARROW",2006-10-18,2006,10,18,"291",-2.8
"BARROW",2006-10-19,2006,10,19,"292",-3
"BARROW",2006-10-20,2006,10,20,"293",-3.1
"BARROW",2006-10-21,2006,10,21,"294",-2.8
"BARROW",2006-10-22,2006,10,22,"295",-3.3
"BARROW",2006-10-23,2006,10,23,"296",-3.9
"BARROW",2006-10-24,2006,10,24,"297",-5.6
"BARROW",2006-10-25,2006,10,25,"298",-7
"BARROW",2006-10-26,2006,10,26,"299",-5.6
"BARROW",2006-10-27,2006,10,27,"300",NA
"BARROW",2006-10-28,2006,10,28,"301",NA
"BARROW",2006-10-29,2006,10,29,"302",NA
"BARROW",2006-10-30,2006,10,30,"303",-5.4
"BARROW",2006-10-31,2006,10,31,"304",-9.3
"BARROW",2006-11-01,2006,11,1,"305",-11.1
"BARROW",2006-11-02,2006,11,2,"306",-6.7
"BARROW",2006-11-03,2006,11,3,"307",-2.3
"BARROW",2006-11-04,2006,11,4,"308",-4.8
"BARROW",2006-11-05,2006,11,5,"309",-3
"BARROW",2006-11-06,2006,11,6,"310",-5.5
"BARROW",2006-11-07,2006,11,7,"311",-10.2
"BARROW",2006-11-08,2006,11,8,"312",-11.2
"BARROW",2006-11-09,2006,11,9,"313",-11.2
"BARROW",2006-11-10,2006,11,10,"314",-13.4
"BARROW",2006-11-11,2006,11,11,"315",-13.9
"BARROW",2006-11-12,2006,11,12,"316",-13.6
"BARROW",2006-11-13,2006,11,13,"317",-13.9
"BARROW",2006-11-14,2006,11,14,"318",-13.1
"BARROW",2006-11-15,2006,11,15,"319",-15.2
"BARROW",2006-11-16,2006,11,16,"320",-17.1
"BARROW",2006-11-17,2006,11,17,"321",-19.2
"BARROW",2006-11-18,2006,11,18,"322",-14.2
"BARROW",2006-11-19,2006,11,19,"323",-20.5
"BARROW",2006-11-20,2006,11,20,"324",NA
"BARROW",2006-11-21,2006,11,21,"325",-15.7
"BARROW",2006-11-22,2006,11,22,"326",-18.8
"BARROW",2006-11-23,2006,11,23,"327",-19
"BARROW",2006-11-24,2006,11,24,"328",NA
"BARROW",2006-11-25,2006,11,25,"329",-21.5
"BARROW",2006-11-26,2006,11,26,"330",-23.6
"BARROW",2006-11-27,2006,11,27,"331",-17.8
"BARROW",2006-11-28,2006,11,28,"332",-16.7
"BARROW",2006-11-29,2006,11,29,"333",-16.4
"BARROW",2006-11-30,2006,11,30,"334",-15.2
"BARROW",2006-12-01,2006,12,1,"335",-10.1
"BARROW",2006-12-02,2006,12,2,"336",-2.3
"BARROW",2006-12-03,2006,12,3,"337",-5.8
"BARROW",2006-12-04,2006,12,4,"338",-10.8
"BARROW",2006-12-05,2006,12,5,"339",-9.4
"BARROW",2006-12-06,2006,12,6,"340",-6.1
"BARROW",2006-12-07,2006,12,7,"341",-13.7
"BARROW",2006-12-08,2006,12,8,"342",-21.4
"BARROW",2006-12-09,2006,12,9,"343",-19.6
"BARROW",2006-12-10,2006,12,10,"344",-18.1
"BARROW",2006-12-11,2006,12,11,"345",-19.7
"BARROW",2006-12-12,2006,12,12,"346",-23.3
"BARROW",2006-12-13,2006,12,13,"347",-19.2
"BARROW",2006-12-14,2006,12,14,"348",-18
"BARROW",2006-12-15,2006,12,15,"349",-16.5
"BARROW",2006-12-16,2006,12,16,"350",-17.4
"BARROW",2006-12-17,2006,12,17,"351",-19.6
"BARROW",2006-12-18,2006,12,18,"352",-20.9
"BARROW",2006-12-19,2006,12,19,"353",-18.5
"BARROW",2006-12-20,2006,12,20,"354",-18.6
"BARROW",2006-12-21,2006,12,21,"355",-17.1
"BARROW",2006-12-22,2006,12,22,"356",-17
"BARROW",2006-12-23,2006,12,23,"357",-21.1
"BARROW",2006-12-24,2006,12,24,"358",-27.2
"BARROW",2006-12-25,2006,12,25,"359",-24.5
"BARROW",2006-12-26,2006,12,26,"360",-26.8
"BARROW",2006-12-27,2006,12,27,"361",-25.7
"BARROW",2006-12-28,2006,12,28,"362",-30.2
"BARROW",2006-12-29,2006,12,29,"363",-35.9
"BARROW",2006-12-30,2006,12,30,"364",-30.7
"BARROW",2006-12-31,2006,12,31,"365",-32.9
"BARROW",2007-01-01,2007,1,1,"001",-31.4
"BARROW",2007-01-02,2007,1,2,"002",-31.8
"BARROW",2007-01-03,2007,1,3,"003",-33.9
"BARROW",2007-01-04,2007,1,4,"004",-32.1
"BARROW",2007-01-05,2007,1,5,"005",-26.4
"BARROW",2007-01-06,2007,1,6,"006",-29.2
"BARROW",2007-01-07,2007,1,7,"007",-30
"BARROW",2007-01-08,2007,1,8,"008",-29.7
"BARROW",2007-01-09,2007,1,9,"009",-34.7
"BARROW",2007-01-10,2007,1,10,"010",-25.7
"BARROW",2007-01-11,2007,1,11,"011",-26.6
"BARROW",2007-01-12,2007,1,12,"012",-29.6
"BARROW",2007-01-13,2007,1,13,"013",-26.2
"BARROW",2007-01-14,2007,1,14,"014",-26.4
"BARROW",2007-01-15,2007,1,15,"015",-22.5
"BARROW",2007-01-16,2007,1,16,"016",-28.2
"BARROW",2007-01-17,2007,1,17,"017",-26.6
"BARROW",2007-01-18,2007,1,18,"018",-27.2
"BARROW",2007-01-19,2007,1,19,"019",-20
"BARROW",2007-01-20,2007,1,20,"020",-21.8
"BARROW",2007-01-21,2007,1,21,"021",-25.5
"BARROW",2007-01-22,2007,1,22,"022",-26.3
"BARROW",2007-01-23,2007,1,23,"023",-24.2
"BARROW",2007-01-24,2007,1,24,"024",-26.3
"BARROW",2007-01-25,2007,1,25,"025",-26.1
"BARROW",2007-01-26,2007,1,26,"026",-31.5
"BARROW",2007-01-27,2007,1,27,"027",-24.2
"BARROW",2007-01-28,2007,1,28,"028",-23.6
"BARROW",2007-01-29,2007,1,29,"029",-19.7
"BARROW",2007-01-30,2007,1,30,"030",-19.3
"BARROW",2007-01-31,2007,1,31,"031",-22.3
"BARROW",2007-02-01,2007,2,1,"032",-15.4
"BARROW",2007-02-02,2007,2,2,"033",-12.5
"BARROW",2007-02-03,2007,2,3,"034",-11.3
"BARROW",2007-02-04,2007,2,4,"035",-14.7
"BARROW",2007-02-05,2007,2,5,"036",-10.7
"BARROW",2007-02-06,2007,2,6,"037",NA
"BARROW",2007-02-07,2007,2,7,"038",-14.8
"BARROW",2007-02-08,2007,2,8,"039",-15.8
"BARROW",2007-02-09,2007,2,9,"040",-20.2
"BARROW",2007-02-10,2007,2,10,"041",-18.7
"BARROW",2007-02-11,2007,2,11,"042",-22.7
"BARROW",2007-02-12,2007,2,12,"043",-23.4
"BARROW",2007-02-13,2007,2,13,"044",-27.3
"BARROW",2007-02-14,2007,2,14,"045",-27.3
"BARROW",2007-02-15,2007,2,15,"046",-22.9
"BARROW",2007-02-16,2007,2,16,"047",NA
"BARROW",2007-02-17,2007,2,17,"048",-28.9
"BARROW",2007-02-18,2007,2,18,"049",-29.4
"BARROW",2007-02-19,2007,2,19,"050",-30.8
"BARROW",2007-02-20,2007,2,20,"051",-30.7
"BARROW",2007-02-21,2007,2,21,"052",-32.7
"BARROW",2007-02-22,2007,2,22,"053",-35.5
"BARROW",2007-02-23,2007,2,23,"054",-33.1
"BARROW",2007-02-24,2007,2,24,"055",-27.1
"BARROW",2007-02-25,2007,2,25,"056",-27.3
"BARROW",2007-02-26,2007,2,26,"057",-27
"BARROW",2007-02-27,2007,2,27,"058",-28
"BARROW",2007-02-28,2007,2,28,"059",-29.5
"BARROW",2007-03-01,2007,3,1,"060",-31.5
"BARROW",2007-03-02,2007,3,2,"061",-31.7
"BARROW",2007-03-03,2007,3,3,"062",-29.6
"BARROW",2007-03-04,2007,3,4,"063",-32.8
"BARROW",2007-03-05,2007,3,5,"064",-35.4
"BARROW",2007-03-06,2007,3,6,"065",-32.9
"BARROW",2007-03-07,2007,3,7,"066",-29.5
"BARROW",2007-03-08,2007,3,8,"067",-27
"BARROW",2007-03-09,2007,3,9,"068",-29.1
"BARROW",2007-03-10,2007,3,10,"069",-30.8
"BARROW",2007-03-11,2007,3,11,"070",-34.3
